latitude,longitude,brightness,scan,track,eruption_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,label
19.4157,-155.2875,302.9,1.1,1.1,2021-05-10,1159,Aqua,MODIS,52,6.03,283.4,8.7,N,1,2021,1
19.4066,-155.2764,308.7,1.8,1.3,2021-05-11,816,Terra,MODIS,62,6.03,288.1,25.6,N,1,2021,1
19.4037,-155.2926,306.9,1.8,1.3,2021-05-11,816,Terra,MODIS,50,6.03,286.8,22.7,N,1,2021,1
19.4098,-155.2842,314.8,1.7,1.3,2021-05-12,859,Terra,MODIS,86,6.03,287.8,35.8,N,1,2021,1
19.4079,-155.3011,306.1,1.7,1.3,2021-05-12,859,Terra,MODIS,41,6.03,284.7,21.2,N,1,2021,1
19.4028,-155.2917,330.0,1.8,1.3,2021-05-13,2323,Aqua,MODIS,83,6.03,295.0,58.1,D,1,2021,1
19.4056,-155.2756,323.7,1.8,1.3,2021-05-13,2323,Aqua,MODIS,67,6.03,297.0,42.9,D,1,2021,1
19.4094,-155.2862,317.4,1.1,1.1,2021-05-14,846,Terra,MODIS,95,6.03,290.1,21.0,N,1,2021,1
19.4042,-155.2833,326.3,1.0,1.0,2021-05-14,2057,Terra,MODIS,58,6.03,298.7,17.5,D,1,2021,1
19.4067,-155.2829,318.9,1.0,1.0,2021-05-16,834,Terra,MODIS,98,6.03,290.6,20.0,N,1,2021,1
19.4053,-155.2923,304.8,1.0,1.0,2021-05-16,834,Terra,MODIS,62,6.03,285.4,9.0,N,1,2021,1
19.4045,-155.2865,302.0,1.4,1.2,2021-05-18,822,Terra,MODIS,46,6.03,288.0,11.5,N,1,2021,1
19.4052,-155.2797,320.0,1.1,1.1,2021-07-26,2050,Terra,MODIS,13,6.03,300.5,14.3,D,1,2021,0
19.4126,-155.2923,351.9,1.1,1.1,2021-09-30,826,Terra,MODIS,100,6.03,292.6,80.2,N,1,2021,1
19.4105,-155.2748,479.1,1.1,1.1,2021-09-30,826,Terra,MODIS,100,6.03,321.7,1420.6,N,1,2021,1
19.4159,-155.2711,310.8,1.1,1.1,2021-09-30,826,Terra,MODIS,71,6.03,290.2,12.0,N,1,2021,1
19.3994,-155.2838,446.7,1.1,1.1,2021-09-30,826,Terra,MODIS,100,6.03,317.3,814.2,N,1,2021,1
19.4109,-155.303,302.4,1.1,1.1,2021-09-30,826,Terra,MODIS,26,6.03,287.9,5.5,N,1,2021,1
19.4143,-155.2817,409.7,1.1,1.1,2021-09-30,826,Terra,MODIS,100,6.03,303.9,384.5,N,1,2021,1
19.4011,-155.273,412.0,1.1,1.1,2021-09-30,826,Terra,MODIS,100,6.03,303.5,403.8,N,1,2021,1
19.4039,-155.3177,325.1,1.1,1.1,2021-09-30,826,Terra,MODIS,100,6.03,287.7,28.2,N,1,2021,1
19.4056,-155.3068,316.8,1.1,1.1,2021-09-30,826,Terra,MODIS,52,6.03,287.5,17.2,N,1,2021,1
19.4092,-155.3139,306.7,1.1,1.1,2021-09-30,826,Terra,MODIS,69,6.03,287.6,9.3,N,1,2021,1
19.4073,-155.296,356.8,1.1,1.1,2021-09-30,826,Terra,MODIS,100,6.03,293.5,93.3,N,1,2021,1
19.3978,-155.2944,337.0,1.1,1.1,2021-09-30,826,Terra,MODIS,100,6.03,287.0,45.7,N,1,2021,1
19.4089,-155.2855,500.0,1.1,1.1,2021-09-30,826,Terra,MODIS,100,6.03,349.4,1957.6,N,1,2021,1
19.4176,-155.2604,303.1,1.1,1.1,2021-09-30,826,Terra,MODIS,22,6.03,288.1,6.3,N,1,2021,1
19.4136,-155.2925,360.1,1.8,1.3,2021-09-30,2037,Terra,MODIS,87,6.03,288.2,187.2,D,1,2021,1
19.4117,-155.2763,373.3,1.8,1.3,2021-09-30,2037,Terra,MODIS,75,6.03,289.9,282.4,D,1,2021,1
19.4095,-155.2874,403.5,1.8,1.3,2021-09-30,2037,Terra,MODIS,87,6.03,292.7,623.9,D,1,2021,1
19.4076,-155.2709,380.3,1.8,1.3,2021-09-30,2037,Terra,MODIS,75,6.03,289.8,342.5,D,1,2021,1
19.4,-155.2776,386.0,1.8,1.3,2021-09-30,2037,Terra,MODIS,94,6.03,289.3,398.4,D,1,2021,1
19.4113,-155.3038,335.3,1.8,1.3,2021-09-30,2037,Terra,MODIS,82,6.03,288.3,73.4,D,1,2021,1
19.4019,-155.2941,369.8,1.8,1.3,2021-09-30,2037,Terra,MODIS,94,6.03,287.7,254.7,D,1,2021,1
19.402,-155.2642,325.0,3.0,1.6,2021-10-01,909,Terra,MODIS,86,6.03,280.9,110.3,N,1,2021,1
19.4168,-155.2657,329.0,3.0,1.6,2021-10-01,909,Terra,MODIS,100,6.03,277.9,137.4,N,1,2021,1
19.4134,-155.289,361.1,3.0,1.6,2021-10-01,909,Terra,MODIS,100,6.03,283.5,438.1,N,1,2021,1
19.4141,-155.2946,353.4,3.0,1.6,2021-10-01,909,Terra,MODIS,100,6.03,283.9,345.2,N,1,2021,1
19.4163,-155.2604,313.2,3.0,1.6,2021-10-01,909,Terra,MODIS,48,6.03,276.9,59.1,N,1,2021,1
19.4106,-155.3168,312.1,3.0,1.6,2021-10-01,909,Terra,MODIS,59,6.03,283.6,59.7,N,1,2021,1
19.396,-155.3147,311.2,3.0,1.6,2021-10-01,909,Terra,MODIS,43,6.03,283.9,54.5,N,1,2021,1
19.4015,-155.259,310.9,3.0,1.6,2021-10-01,909,Terra,MODIS,30,6.03,279.9,49.6,N,1,2021,1
19.3987,-155.287,359.2,3.0,1.6,2021-10-01,909,Terra,MODIS,100,6.03,286.5,411.0,N,1,2021,1
19.3994,-155.2925,354.0,3.0,1.6,2021-10-01,909,Terra,MODIS,100,6.03,287.4,347.4,N,1,2021,1
19.4053,-155.2701,454.4,1.1,1.1,2021-10-01,1159,Aqua,MODIS,100,6.03,332.6,917.0,N,1,2021,1
19.3958,-155.2714,323.0,1.1,1.1,2021-10-01,1159,Aqua,MODIS,100,6.03,286.8,23.1,N,1,2021,1
19.4147,-155.2687,361.6,1.1,1.1,2021-10-01,1159,Aqua,MODIS,100,6.03,301.0,107.5,N,1,2021,1
19.4176,-155.2896,320.1,1.1,1.1,2021-10-01,1159,Aqua,MODIS,100,6.03,287.7,22.4,N,1,2021,1
19.4082,-155.2912,377.5,1.1,1.1,2021-10-01,1159,Aqua,MODIS,100,6.03,291.3,172.5,N,1,2021,1
19.4162,-155.2793,415.0,1.1,1.1,2021-10-01,1159,Aqua,MODIS,100,6.03,316.4,423.4,N,1,2021,1
19.4067,-155.2807,501.1,1.1,1.1,2021-10-01,1159,Aqua,MODIS,100,6.03,400.1,1949.2,N,1,2021,1
19.3973,-155.282,341.9,1.1,1.1,2021-10-01,1159,Aqua,MODIS,100,6.03,287.0,54.9,N,1,2021,1
19.3987,-155.2926,308.0,1.1,1.1,2021-10-01,1159,Aqua,MODIS,73,6.03,286.0,10.2,N,1,2021,1
19.4009,-155.2668,352.8,1.8,1.3,2021-10-01,2119,Terra,MODIS,96,6.03,300.6,133.9,D,1,2021,1
19.4153,-155.281,384.7,1.8,1.3,2021-10-01,2119,Terra,MODIS,100,6.03,312.7,376.4,D,1,2021,1
19.4038,-155.283,500.0,1.8,1.3,2021-10-01,2119,Terra,MODIS,100,6.03,344.8,3623.8,D,1,2021,1
19.4068,-155.2997,401.5,1.7,1.3,2021-10-01,2119,Terra,MODIS,100,6.03,311.3,569.0,D,1,2021,1
19.4163,-155.2652,323.9,1.8,1.3,2021-10-02,813,Terra,MODIS,100,6.03,281.0,50.8,N,1,2021,1
19.4134,-155.2816,433.5,1.8,1.3,2021-10-02,813,Terra,MODIS,100,6.03,298.0,1212.0,N,1,2021,1
19.4048,-155.2627,357.6,1.8,1.3,2021-10-02,813,Terra,MODIS,100,6.03,283.6,185.8,N,1,2021,1
19.4106,-155.2978,347.9,1.8,1.3,2021-10-02,813,Terra,MODIS,100,6.03,282.9,134.3,N,1,2021,1
19.4019,-155.2794,472.5,1.8,1.3,2021-10-02,813,Terra,MODIS,100,6.03,323.7,2442.0,N,1,2021,1
19.399,-155.2958,368.2,1.8,1.3,2021-10-02,813,Terra,MODIS,100,6.03,288.2,256.7,N,1,2021,1
19.4169,-155.277,400.2,3.0,1.6,2021-10-02,1242,Aqua,MODIS,100,6.03,280.9,1272.7,N,1,2021,1
19.396,-155.2573,326.4,3.0,1.7,2021-10-02,1242,Aqua,MODIS,100,6.03,269.7,134.5,N,1,2021,1
19.3969,-155.2522,321.8,3.0,1.7,2021-10-02,1242,Aqua,MODIS,100,6.03,269.3,111.0,N,1,2021,1
19.4115,-155.2492,319.1,3.0,1.7,2021-10-02,1242,Aqua,MODIS,97,6.03,268.8,97.6,N,1,2021,1
19.4023,-155.28,392.7,3.0,1.6,2021-10-02,1242,Aqua,MODIS,100,6.03,277.5,1064.3,N,1,2021,1
19.4013,-155.2852,346.9,3.0,1.6,2021-10-02,1242,Aqua,MODIS,100,6.03,275.1,291.5,N,1,2021,1
19.4078,-155.3081,312.9,3.0,1.6,2021-10-02,1242,Aqua,MODIS,80,6.03,267.7,73.5,N,1,2021,1
19.3957,-155.259,368.7,3.0,1.7,2021-10-02,2024,Terra,MODIS,100,6.03,302.4,524.1,D,1,2021,1
19.3957,-155.2664,394.9,3.0,1.7,2021-10-02,2024,Terra,MODIS,100,6.03,307.3,1081.7,D,1,2021,1
19.4133,-155.2859,409.7,3.0,1.7,2021-10-02,2024,Terra,MODIS,100,6.03,318.4,1553.3,D,1,2021,1
19.4105,-155.2574,384.8,3.0,1.7,2021-10-02,2024,Terra,MODIS,100,6.03,307.1,838.7,D,1,2021,1
19.4105,-155.2651,393.1,3.0,1.7,2021-10-02,2024,Terra,MODIS,100,6.03,314.5,1038.9,D,1,2021,1
19.4134,-155.2929,377.0,3.0,1.7,2021-10-02,2024,Terra,MODIS,100,6.03,313.1,674.7,D,1,2021,1
19.3984,-155.2876,391.1,3.0,1.7,2021-10-02,2024,Terra,MODIS,100,6.03,309.2,986.0,D,1,2021,1
19.3986,-155.2948,379.8,3.0,1.7,2021-10-02,2024,Terra,MODIS,100,6.03,307.9,725.3,D,1,2021,1
19.4009,-155.2725,423.0,1.1,1.1,2021-10-02,2336,Aqua,MODIS,100,6.03,322.1,488.1,D,1,2021,1
19.4141,-155.2805,351.7,1.1,1.1,2021-10-02,2336,Aqua,MODIS,96,6.03,309.2,64.7,D,1,2021,1
19.4125,-155.2909,348.9,1.1,1.1,2021-10-02,2336,Aqua,MODIS,95,6.03,308.7,56.7,D,1,2021,1
19.3993,-155.2831,507.5,1.1,1.1,2021-10-02,2336,Aqua,MODIS,100,6.03,400.1,2127.9,D,1,2021,1
19.4031,-155.2894,476.8,1.1,1.1,2021-10-02,2336,Aqua,MODIS,100,6.03,400.1,1331.7,D,1,2021,1
19.4047,-155.2789,476.8,1.1,1.1,2021-10-02,2336,Aqua,MODIS,100,6.03,400.1,1331.3,D,1,2021,1
19.3899,-155.2814,349.5,1.1,1.1,2021-10-02,2336,Aqua,MODIS,93,6.03,300.4,58.9,D,1,2021,1
19.4064,-155.273,422.2,1.7,1.3,2021-10-03,856,Terra,MODIS,100,6.03,306.7,937.3,N,1,2021,1
19.418,-155.2746,306.8,1.7,1.3,2021-10-03,856,Terra,MODIS,48,6.03,288.1,17.7,N,1,2021,1
19.416,-155.2916,326.4,1.7,1.3,2021-10-03,856,Terra,MODIS,100,6.03,288.4,56.3,N,1,2021,1
19.4045,-155.2897,500.0,1.7,1.3,2021-10-03,856,Terra,MODIS,100,6.03,338.5,3619.0,N,1,2021,1
19.399,-155.3383,309.6,1.7,1.3,2021-10-03,856,Terra,MODIS,67,6.03,286.7,23.7,N,1,2021,1
19.4026,-155.3062,318.0,1.7,1.3,2021-10-03,856,Terra,MODIS,88,6.03,288.7,35.0,N,1,2021,1
19.414,-155.273,470.7,1.7,1.3,2021-10-03,1147,Aqua,MODIS,100,6.03,329.3,2307.6,N,1,2021,1
19.4256,-155.2713,312.4,1.7,1.3,2021-10-03,1147,Aqua,MODIS,79,6.03,285.8,29.1,N,1,2021,1
19.4159,-155.289,381.9,1.8,1.3,2021-10-03,1147,Aqua,MODIS,100,6.03,292.0,369.6,N,1,2021,1
19.4024,-155.2745,443.0,1.7,1.3,2021-10-03,1147,Aqua,MODIS,100,6.03,312.2,1413.9,N,1,2021,1
19.412,-155.2564,323.8,1.7,1.3,2021-10-03,1147,Aqua,MODIS,100,6.03,291.0,49.7,N,1,2021,1
19.4004,-155.2578,315.7,1.7,1.3,2021-10-03,1147,Aqua,MODIS,89,6.03,288.2,32.1,N,1,2021,1
19.4043,-155.2908,369.1,1.8,1.3,2021-10-03,1147,Aqua,MODIS,100,6.03,288.7,259.6,N,1,2021,1
19.4029,-155.2963,354.6,1.1,1.1,2021-10-03,2107,Terra,MODIS,97,6.03,298.9,69.1,D,1,2021,1
19.4123,-155.2947,354.1,1.1,1.1,2021-10-03,2107,Terra,MODIS,97,6.03,302.1,70.2,D,1,2021,1
19.4089,-155.2733,429.6,1.1,1.1,2021-10-03,2107,Terra,MODIS,100,6.03,319.4,567.3,D,1,2021,1
19.4106,-155.2839,500.0,1.1,1.1,2021-10-03,2107,Terra,MODIS,100,6.03,353.0,1913.5,D,1,2021,1
19.4012,-155.2856,473.7,1.1,1.1,2021-10-03,2107,Terra,MODIS,100,6.03,320.2,1268.2,D,1,2021,1
19.3995,-155.275,404.9,1.1,1.1,2021-10-03,2107,Terra,MODIS,100,6.03,303.5,327.5,D,1,2021,1
19.4103,-155.2739,348.8,3.0,1.7,2021-10-04,18,Aqua,MODIS,89,6.03,295.9,281.1,D,1,2021,1
19.4111,-155.2818,348.6,3.0,1.7,2021-10-04,18,Aqua,MODIS,94,6.03,297.0,282.2,D,1,2021,1
19.4084,-155.3109,327.2,3.0,1.7,2021-10-04,18,Aqua,MODIS,70,6.03,292.7,106.7,D,1,2021,1
19.4073,-155.303,350.7,3.0,1.7,2021-10-04,18,Aqua,MODIS,90,6.03,294.9,297.4,D,1,2021,1
19.4158,-155.2973,310.2,3.0,1.7,2021-10-04,801,Terra,MODIS,70,6.03,286.8,55.5,N,1,2021,1
19.421,-155.2699,309.6,3.0,1.7,2021-10-04,801,Terra,MODIS,67,6.03,287.4,53.6,N,1,2021,1
19.4065,-155.2671,420.4,3.0,1.7,2021-10-04,801,Terra,MODIS,100,6.03,303.3,1992.6,N,1,2021,1
19.4011,-155.2948,407.3,3.0,1.7,2021-10-04,801,Terra,MODIS,100,6.03,298.8,1508.4,N,1,2021,1
19.4017,-155.2703,384.0,1.8,1.3,2021-10-04,1229,Aqua,MODIS,100,6.03,303.6,396.6,N,1,2021,1
19.4143,-155.2955,397.2,1.8,1.3,2021-10-04,1229,Aqua,MODIS,100,6.03,294.0,547.8,N,1,2021,1
19.4228,-155.2763,319.1,1.8,1.3,2021-10-04,1229,Aqua,MODIS,98,6.03,286.3,42.1,N,1,2021,1
19.4112,-155.2784,493.3,1.8,1.3,2021-10-04,1229,Aqua,MODIS,100,6.03,400.1,3361.1,N,1,2021,1
19.4045,-155.2868,424.1,1.8,1.3,2021-10-04,1229,Aqua,MODIS,100,6.03,309.3,994.7,N,1,2021,1
19.3997,-155.2807,342.8,1.8,1.3,2021-10-04,1229,Aqua,MODIS,100,6.03,289.4,112.3,N,1,2021,1
19.3967,-155.2643,315.6,1.8,1.3,2021-10-04,1229,Aqua,MODIS,64,6.03,285.7,31.7,N,1,2021,1
19.4083,-155.2619,334.7,1.8,1.3,2021-10-04,1229,Aqua,MODIS,100,6.03,292.8,83.0,N,1,2021,1
19.393,-155.2892,313.8,1.8,1.3,2021-10-04,1229,Aqua,MODIS,75,6.03,285.7,30.7,N,1,2021,1
19.4106,-155.2817,416.9,1.7,1.3,2021-10-04,2323,Aqua,MODIS,100,6.03,325.3,814.9,D,1,2021,1
19.3991,-155.2793,483.0,1.7,1.3,2021-10-04,2323,Aqua,MODIS,100,6.03,400.1,2782.4,D,1,2021,1
19.402,-155.263,337.2,1.7,1.3,2021-10-04,2323,Aqua,MODIS,60,6.03,304.1,69.9,D,1,2021,1
19.4078,-155.2975,361.4,1.8,1.3,2021-10-04,2323,Aqua,MODIS,100,6.03,316.1,175.2,D,1,2021,1
19.3963,-155.2954,404.8,1.8,1.3,2021-10-04,2323,Aqua,MODIS,100,6.03,322.9,609.3,D,1,2021,1
19.4087,-155.278,454.2,1.1,1.1,2021-10-05,844,Terra,MODIS,100,6.03,303.3,0.0,N,1,2021,1
19.3992,-155.2767,345.3,1.1,1.1,2021-10-05,844,Terra,MODIS,100,6.03,276.2,0.0,N,1,2021,1
19.4059,-155.2994,323.9,1.1,1.1,2021-10-05,844,Terra,MODIS,93,6.03,269.0,0.0,N,1,2021,1
19.3964,-155.2979,306.2,1.1,1.1,2021-10-05,844,Terra,MODIS,27,6.03,267.4,9.6,N,1,2021,1
19.3978,-155.2873,352.5,1.1,1.1,2021-10-05,844,Terra,MODIS,100,6.03,277.8,80.8,N,1,2021,1
19.4073,-155.2886,476.0,1.1,1.1,2021-10-05,844,Terra,MODIS,100,6.03,313.7,0.0,N,1,2021,1
19.4121,-155.2895,355.5,1.0,1.0,2021-10-05,2055,Terra,MODIS,98,6.03,293.8,64.3,D,1,2021,1
19.4108,-155.28,382.9,1.0,1.0,2021-10-05,2055,Terra,MODIS,94,6.03,294.8,158.5,D,1,2021,1
19.3928,-155.2828,327.6,1.0,1.0,2021-10-05,2055,Terra,MODIS,50,6.03,296.3,16.1,D,1,2021,1
19.4032,-155.2909,363.3,1.0,1.0,2021-10-05,2055,Terra,MODIS,100,6.03,296.5,84.7,D,1,2021,1
19.4083,-155.2954,409.2,1.8,1.3,2021-10-06,6,Aqua,MODIS,100,6.03,324.6,696.0,D,1,2021,1
19.4103,-155.2782,385.0,1.8,1.3,2021-10-06,6,Aqua,MODIS,100,6.03,313.7,383.8,D,1,2021,1
19.3985,-155.2769,420.9,1.8,1.3,2021-10-06,6,Aqua,MODIS,100,6.03,316.5,912.5,D,1,2021,1
19.3966,-155.2938,451.9,1.8,1.3,2021-10-06,6,Aqua,MODIS,100,6.03,333.5,1674.1,D,1,2021,1
19.4138,-155.2776,483.7,1.1,1.1,2021-10-06,1217,Aqua,MODIS,100,6.03,400.1,1525.0,N,1,2021,1
19.425,-155.287,306.2,1.1,1.1,2021-10-06,1217,Aqua,MODIS,67,6.03,285.8,9.7,N,1,2021,1
19.4155,-155.2885,417.4,1.1,1.1,2021-10-06,1217,Aqua,MODIS,100,6.03,301.1,453.5,N,1,2021,1
19.4232,-155.276,319.6,1.1,1.1,2021-10-06,1217,Aqua,MODIS,99,6.03,286.9,22.0,N,1,2021,1
19.4026,-155.2686,328.3,1.1,1.1,2021-10-06,1217,Aqua,MODIS,100,6.03,292.9,31.7,N,1,2021,1
19.3948,-155.281,320.2,1.1,1.1,2021-10-06,1217,Aqua,MODIS,100,6.03,286.3,22.4,N,1,2021,1
19.4043,-155.2792,485.2,1.1,1.1,2021-10-06,1217,Aqua,MODIS,100,6.03,400.1,1561.4,N,1,2021,1
19.4121,-155.2668,335.7,1.1,1.1,2021-10-06,1217,Aqua,MODIS,100,6.03,294.6,44.1,N,1,2021,1
19.406,-155.29,429.4,1.1,1.1,2021-10-06,1217,Aqua,MODIS,100,6.03,302.4,581.1,N,1,2021,1
19.3966,-155.2917,307.5,1.1,1.1,2021-10-06,1217,Aqua,MODIS,72,6.03,286.3,10.6,N,1,2021,1
19.4079,-155.2693,377.3,3.9,1.8,2021-10-06,2138,Terra,MODIS,100,6.03,303.4,977.0,D,1,2021,1
19.3918,-155.273,318.7,3.9,1.8,2021-10-06,2138,Terra,MODIS,54,6.03,297.1,79.6,D,1,2021,1
19.4017,-155.2778,390.1,3.9,1.8,2021-10-06,2138,Terra,MODIS,100,6.03,305.7,1375.3,D,1,2021,1
19.4088,-155.3135,356.2,3.8,1.8,2021-10-06,2138,Terra,MODIS,98,6.03,301.2,502.2,D,1,2021,1
19.4154,-155.3055,370.7,3.8,1.8,2021-10-06,2138,Terra,MODIS,100,6.03,303.5,801.0,D,1,2021,1
19.41,-155.278,383.4,3.0,1.6,2021-10-06,2311,Aqua,MODIS,100,6.03,307.1,786.9,D,1,2021,1
19.3957,-155.2746,382.8,3.0,1.6,2021-10-06,2311,Aqua,MODIS,100,6.03,305.2,769.2,D,1,2021,1
19.4048,-155.3051,362.4,3.0,1.6,2021-10-06,2311,Aqua,MODIS,100,6.03,308.0,422.8,D,1,2021,1
19.4095,-155.2965,324.4,1.0,1.0,2021-10-07,832,Terra,MODIS,100,6.03,288.8,22.5,N,1,2021,1
19.4109,-155.287,447.1,1.0,1.0,2021-10-07,832,Terra,MODIS,100,6.03,315.3,691.7,N,1,2021,1
19.4123,-155.2775,407.9,1.0,1.0,2021-10-07,832,Terra,MODIS,100,6.03,305.3,311.8,N,1,2021,1
19.4033,-155.276,413.4,1.0,1.0,2021-10-07,832,Terra,MODIS,100,6.03,319.4,352.5,N,1,2021,1
19.4019,-155.2855,500.0,1.0,1.0,2021-10-07,832,Terra,MODIS,100,6.03,339.8,1648.4,N,1,2021,1
19.3976,-155.3142,305.9,1.0,1.0,2021-10-07,832,Terra,MODIS,31,6.03,285.9,7.2,N,1,2021,1
19.4066,-155.3157,304.6,1.0,1.0,2021-10-07,832,Terra,MODIS,40,6.03,286.6,6.6,N,1,2021,1
19.4005,-155.295,328.8,1.0,1.0,2021-10-07,832,Terra,MODIS,98,6.03,291.5,27.1,N,1,2021,1
19.398,-155.269,339.5,1.4,1.2,2021-10-07,2043,Terra,MODIS,89,6.03,305.3,54.2,D,1,2021,1
19.4116,-155.2935,370.5,1.4,1.2,2021-10-07,2043,Terra,MODIS,100,6.03,312.2,175.0,D,1,2021,1
19.4101,-155.2808,463.6,1.4,1.2,2021-10-07,2043,Terra,MODIS,100,6.03,347.8,1447.7,D,1,2021,1
19.4084,-155.2677,363.3,1.4,1.2,2021-10-07,2043,Terra,MODIS,100,6.03,312.6,140.8,D,1,2021,1
19.3996,-155.2821,424.2,1.4,1.2,2021-10-07,2043,Terra,MODIS,100,6.03,315.6,681.3,D,1,2021,1
19.4012,-155.295,350.8,1.4,1.2,2021-10-07,2043,Terra,MODIS,96,6.03,306.1,85.2,D,1,2021,1
19.4122,-155.2872,336.4,1.1,1.1,2021-10-07,2354,Aqua,MODIS,86,6.03,309.9,32.9,D,1,2021,1
19.4027,-155.2857,501.8,1.1,1.1,2021-10-07,2354,Aqua,MODIS,100,6.03,400.1,1986.2,D,1,2021,1
19.4041,-155.275,379.8,1.1,1.1,2021-10-07,2354,Aqua,MODIS,100,6.03,313.0,173.1,D,1,2021,1
19.3932,-155.2844,348.0,1.1,1.1,2021-10-07,2354,Aqua,MODIS,94,6.03,304.6,56.1,D,1,2021,1
19.4013,-155.2966,409.5,1.1,1.1,2021-10-07,2354,Aqua,MODIS,100,6.03,323.8,364.9,D,1,2021,1
19.4051,-155.265,345.2,3.9,1.8,2021-10-08,914,Terra,MODIS,100,6.03,288.8,397.0,N,1,2021,1
19.4017,-155.3019,367.7,3.9,1.8,2021-10-08,914,Terra,MODIS,100,6.03,291.5,790.1,N,1,2021,1
19.4112,-155.2729,358.2,3.9,1.8,2021-10-08,915,Terra,MODIS,100,6.03,290.5,604.7,N,1,2021,1
19.408,-155.3098,357.8,3.9,1.8,2021-10-08,915,Terra,MODIS,100,6.03,289.5,590.2,N,1,2021,1
19.406,-155.2865,466.6,1.0,1.0,2021-10-08,1205,Aqua,MODIS,100,6.03,314.7,968.9,N,1,2021,1
19.415,-155.2851,402.5,1.0,1.0,2021-10-08,1205,Aqua,MODIS,100,6.03,300.6,273.7,N,1,2021,1
19.4136,-155.2756,408.9,1.0,1.0,2021-10-08,1205,Aqua,MODIS,100,6.03,313.8,316.5,N,1,2021,1
19.4047,-155.277,473.5,1.0,1.0,2021-10-08,1205,Aqua,MODIS,100,6.03,335.8,1086.3,N,1,2021,1
19.3957,-155.2784,317.2,1.0,1.0,2021-10-08,1205,Aqua,MODIS,95,6.03,284.7,15.9,N,1,2021,1
19.4033,-155.2675,314.9,1.0,1.0,2021-10-08,1205,Aqua,MODIS,18,6.03,288.8,13.4,N,1,2021,1
19.397,-155.2879,316.0,1.0,1.0,2021-10-08,1205,Aqua,MODIS,92,6.03,284.2,15.1,N,1,2021,1
19.3896,-155.2794,303.4,1.4,1.2,2021-10-09,819,Terra,MODIS,55,6.03,284.0,10.6,N,1,2021,1
19.4103,-155.2833,461.9,1.4,1.2,2021-10-09,819,Terra,MODIS,100,6.03,320.3,1434.5,N,1,2021,1
19.4125,-155.2704,348.8,1.4,1.2,2021-10-09,819,Terra,MODIS,100,6.03,291.4,98.8,N,1,2021,1
19.4082,-155.2961,367.2,1.4,1.2,2021-10-09,819,Terra,MODIS,100,6.03,289.9,176.0,N,1,2021,1
19.3921,-155.2869,311.4,1.4,1.2,2021-10-09,819,Terra,MODIS,75,6.03,284.5,19.2,N,1,2021,1
19.3942,-155.2738,311.3,1.4,1.2,2021-10-09,819,Terra,MODIS,74,6.03,284.2,18.9,N,1,2021,1
19.4,-155.2813,417.3,1.4,1.2,2021-10-09,819,Terra,MODIS,100,6.03,310.3,609.5,N,1,2021,1
19.3978,-155.2942,340.7,1.4,1.2,2021-10-09,819,Terra,MODIS,100,6.03,287.8,73.0,N,1,2021,1
19.4038,-155.3226,307.3,1.4,1.2,2021-10-09,819,Terra,MODIS,71,6.03,285.3,15.2,N,1,2021,1
19.4022,-155.2683,341.1,1.4,1.2,2021-10-09,819,Terra,MODIS,100,6.03,289.8,74.9,N,1,2021,1
19.4046,-155.2792,310.4,3.9,1.8,2021-10-09,1248,Aqua,MODIS,71,6.03,282.8,90.2,N,1,2021,1
19.4028,-155.2785,467.3,1.0,1.0,2021-10-09,2342,Aqua,MODIS,100,6.03,326.5,975.1,D,1,2021,1
19.391,-155.2961,316.1,1.0,1.0,2021-10-09,2342,Aqua,MODIS,54,6.03,292.8,7.2,D,1,2021,1
19.4117,-155.28,346.4,1.0,1.0,2021-10-09,2342,Aqua,MODIS,88,6.03,293.9,49.8,D,1,2021,1
19.4103,-155.2895,353.3,1.0,1.0,2021-10-09,2342,Aqua,MODIS,97,6.03,299.1,64.9,D,1,2021,1
19.4014,-155.288,495.4,1.0,1.0,2021-10-09,2342,Aqua,MODIS,100,6.03,400.1,1525.8,D,1,2021,1
19.4,-155.2975,335.0,1.0,1.0,2021-10-09,2342,Aqua,MODIS,87,6.03,296.6,29.5,D,1,2021,1
19.3924,-155.2865,349.3,1.0,1.0,2021-10-09,2342,Aqua,MODIS,95,6.03,290.7,55.6,D,1,2021,1
19.3938,-155.277,340.8,1.0,1.0,2021-10-09,2342,Aqua,MODIS,90,6.03,290.4,40.3,D,1,2021,1
19.4121,-155.2881,426.7,1.4,1.2,2021-10-10,1153,Aqua,MODIS,100,6.03,300.6,725.9,N,1,2021,1
19.4224,-155.2863,309.1,1.4,1.2,2021-10-10,1153,Aqua,MODIS,53,6.03,286.3,16.2,N,1,2021,1
19.4209,-155.274,327.2,1.4,1.2,2021-10-10,1153,Aqua,MODIS,100,6.03,286.2,42.7,N,1,2021,1
19.4105,-155.2754,480.7,1.4,1.2,2021-10-10,1153,Aqua,MODIS,100,6.03,332.3,1907.0,N,1,2021,1
19.4017,-155.2896,336.3,1.4,1.2,2021-10-10,1153,Aqua,MODIS,100,6.03,287.4,60.9,N,1,2021,1
19.4001,-155.2767,360.9,1.4,1.2,2021-10-10,1153,Aqua,MODIS,100,6.03,290.5,142.7,N,1,2021,1
19.3985,-155.2637,306.4,1.4,1.2,2021-10-10,1153,Aqua,MODIS,19,6.03,284.0,13.0,N,1,2021,1
